section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",162.497727969855,-245.926626350544,0.048007010892462,-0.103815308946857
"P1CRC",183.9150244128,-275.962578900099,0.0420426600686405,-0.0606541185525396
"P1CRC",124.731756826272,-276.895024216852,-0.0275826342479587,0.185548577196353
"P1CRC",110.616741816745,-257.037327079386,0.0412107423148381,-0.172095357016685
"P1CRC",76.2485858797404,-293.954417467392,0.17222729010561,-0.0493684625350248
"P1CRC",89.510496744775,-299.501989055616,-0.0370733559773797,-0.0684619067042108
"P1CRC",204.085872820879,-307.466705282387,-0.158450897035525,0.00895863978471167
"P1CRC",173.279408962264,-305.948651412303,-0.0018174480807494,-0.201994659270381
"P1CRC",149.178362822115,-299.314268645966,0.17315345034241,-0.332661780455109
"P1CRC",81.0927965549309,-250.353271816781,0.0190268854436382,0.396876447496047
"P1CRC",187.827080072266,-226.67923144577,-0.00456656104573664,0.498415187182635
"P1CRC",185.866660532033,-278.199978960708,-0.0618914955079537,0.0170645665338403
"P1CRC",132.224852646738,-292.992676554811,0.122387868940596,0.303126333445665
"P1CRC",92.5090030151887,-242.321236015149,-0.0966759131711225,0.373198439034857
"P1CRC",53.1296653295885,-182.036343073209,-0.158450897035525,-0.316238916250658
"P1CRC",16.5119184650679,-222.38587760363,-0.158450897035525,-0.464290989191256
"P1CRC",149.627726167639,-304.003647884309,-0.0916807158499509,-0.221259068474387
"P1CRC",70.5626326129545,-216.226671097292,-0.0494188957331369,-0.286876946637593
"P1CRC",166.248791363397,-240.289547247416,0.222255471079546,-0.0332006961532021
"P1CRC",138.586477968518,-298.229914437585,0.0752508478566532,-0.0595913873208405
"P1CRC",68.065187963707,-219.655897813457,-0.158450897035525,-0.246482260249899
"P1CRC",116.10587367929,-302.953694676705,0.122394811601306,-0.184976299086639
"P1CRC",145.539727968957,-266.483905356867,-0.0307360177815155,0.00313082771650249
"P1CRC",59.5401113280402,-208.480693416371,-0.158450897035525,-0.462922269630004
"P1CRC",77.7064008359764,-269.802444584839,-0.0239262152055242,0.071188147997205
"P1CRC",107.494577836207,-248.13120947497,0.0168385613596346,0.230804566490319
"P1CRC",117.550577485993,-306.665879444127,0.0799795066212363,-0.21379383179749
"P1CRC",167.433176737226,-245.479009699622,0.122639690999672,0.113710256483891
"P1CRC",196.449331740187,-227.498598583884,-0.0234632014863894,0.266786342225334
"P1CRC",45.9796943648102,-234.987172048987,-0.158450897035525,-0.267540086316396
"P1CRC",170.117531337379,-248.462955174467,0.0621753498551759,0.164095949013591
"P1CRC",45.694923155906,-265.561223206144,-0.076308813480262,-0.0307835285520333
"P1CRC",152.93094034487,-240.659780311084,-0.158450897035525,-0.0705782639797877
"P1CRC",145.180466233639,-278.563617136898,0.234460690927358,0.0685709588838404
"P1CRC",76.7658779520306,-159.074222299986,0.22200862953982,-0.258765242260385
"P1CRC",113.499267943878,-265.201452466961,0.0667891851934861,-0.0868831790173099
"P1CRC",47.4136278901327,-186.915501605423,-0.158450897035525,-0.332058733250879
"P1CRC",83.8334662929032,-300.189221026437,0.364584591154132,0.13625809472898
"P1CRC",128.665271973774,-304.549440882556,-0.0963541137675083,-0.121656090315647
"P1CRC",164.790554360632,-264.442453943045,-0.00362386721890821,0.40005085204827
"P1CRC",162.645635307061,-282.917169823368,0.486794505201001,-0.00439677637149004
"P1CRC",157.841050731233,-242.924476751592,0.0847435750255304,0.21522948101558
"P1CRC",105.499875572274,-276.963821830185,-0.158450897035525,-0.156032937567536
"P1CRC",114.061826286598,-284.194065534045,-0.0537006149877038,-0.191770130242664
"P1CRC",79.56996568248,-255.024391848928,-0.158450897035525,0.0911477922672242
"P1CRC",74.2651562167557,-215.767644877968,-0.0347317614438896,-0.0930884937199183
