section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",94.3364470521407,-257.873284660526,0.206862625977526,0.209912668692035
"P1CRC",50.3283004019449,-191.627593964645,-0.158450897035525,-0.190813822134054
"P1CRC",95.0076762092922,-291.662076246917,0.137468507131155,-0.0624066920045002
"P1CRC",204.030458687475,-286.998777254216,0.00112809580225071,-0.0823587479942062
"P1CRC",165.917100240189,-249.410547116144,-0.158450897035525,0.238322251757272
"P1CRC",47.8768228741887,-190.125453449242,-0.158450897035525,-0.250786866639677
"P1CRC",127.740770662116,-271.497840614459,-0.0220163228922247,0.0281848026847461
"P1CRC",74.9240481577417,-303.805556494643,0.0314665679925681,0.0537210472966178
"P1CRC",129.986739416595,-242.174098024937,-0.0737052908531505,0.348891021174118
"P1CRC",143.680535977335,-280.769076508459,-0.115853788337637,0.0775365253399888
"P1CRC",97.5626158223916,-282.06879435925,0.178208787925311,0.0642843473575902
"P1CRC",186.066722350018,-230.36197404645,-0.0847268064258683,0.0713302239378723
"P1CRC",186.760318622418,-235.300353067677,0.0398194338765945,0.193052328280156
"P1CRC",129.210331503975,-246.112422957692,0.191177382191996,-0.104486770663267
"P1CRC",151.219687035587,-291.935418345462,-0.0792976164528304,0.441690722567642
"P1CRC",183.534503102434,-237.489961063876,-0.158450897035525,0.0868014552533316
"P1CRC",114.964162005217,-240.309243072987,-0.158450897035525,-0.0288810113025214
"P1CRC",140.503154603037,-277.78059991053,-0.158450897035525,0.0940586141634932
"P1CRC",158.569834961635,-296.935240907253,0.495493526003829,0.0659376518177033
"P1CRC",104.007449376258,-304.814440574854,-0.0355934804210826,-0.184733406641485
"P1CRC",121.673980307203,-261.084941679574,-0.108624408656755,0.26469438689312
"P1CRC",199.233244404411,-299.037583872649,0.174839172541382,0.179045069680168
"P1CRC",151.63381722495,-247.552469277499,-0.0737321241765893,0.124219111154743
"P1CRC",151.899123239142,-271.967725696151,0.159220116193962,-0.135401718084672
"P1CRC",83.2075044694659,-235.084239501446,-0.0735658865943689,-0.293474017127076
"P1CRC",71.9305938551312,-281.092033320182,-0.102747285098704,0.296419437108154
"P1CRC",78.9902484268125,-290.774165767355,0.102679938761263,-0.079081860378321
"P1CRC",116.778286578443,-283.726006079964,0.12626535807625,-0.199192731201519
"P1CRC",78.4820886794492,-239.479234547658,-0.158450897035525,-0.218437521942441
"P1CRC",96.5213308211503,-287.977268441757,0.0066262523948525,0.0118789404488727
"P1CRC",106.96472848668,-252.071773796762,-0.0414609503850013,-0.00542120441554694
"P1CRC",122.010679852648,-277.85622986804,-0.114482011221428,0.00125461621900145
"P1CRC",47.2199245066341,-181.24211651093,-0.158450897035525,-0.343615597628551
"P1CRC",201.108422412922,-230.25419794776,-0.0440568147592985,0.00443285210048043
"P1CRC",200.253642736123,-242.576294044548,0.0476371692844004,0.441416554188953
"P1CRC",59.6963145666017,-191.713939745605,0.776278880008028,-0.288870019204682
"P1CRC",144.807403206363,-292.122699342151,-0.0761482605721551,0.109232964101033
"P1CRC",75.8848760613575,-306.526875746296,-0.0894255781077549,0.196191135492943
"P1CRC",188.89175172493,-244.690771334891,-0.0245374130224178,0.115004849255572
"P1CRC",140.984727457026,-279.018010465606,-0.158450897035525,0.0896749530563778
"P1CRC",158.910384468615,-260.442608686563,0.182377450846531,-0.0196824551841756
"P1CRC",67.655543556,-237.159978247981,-0.158450897035525,-0.225446141252435
"P1CRC",52.8172946337606,-215.56979113757,-0.0277775749252421,-0.299709517391859
"P1CRC",143.169057821935,-282.737080417913,0.0541162201457959,0.0887421873275078
"P1CRC",44.7799299236449,-178.507129381372,-0.158450897035525,-0.368680743841175
"P1CRC",194.764940452527,-223.044252550393,0.0544977470932044,0.242597395659788
"P1CRC",127.222863333035,-300.590673593155,0.0906917169413713,-0.145167546271077
"P1CRC",47.8997893259483,-187.659755199097,-0.158450897035525,-0.186932637015252
"P1CRC",114.006644673505,-290.111687535291,0.180788043402704,-0.294192979799167
"P1CRC",179.085179345541,-238.681875934518,0.0885258550491263,0.141435423089294
"P1CRC",177.578289694855,-241.627135263219,0.263454481713223,0.136456222567856
"P1CRC",68.2237113725144,-202.642585590136,-0.0389655864613215,-0.473175677108
"P1CRC",78.1495647039348,-301.616141114822,-0.112871162727817,0.023046938269531
"P1CRC",73.8419689061269,-155.348370914446,-0.158450897035525,-0.263266483687354
"P1CRC",87.0468909459962,-272.847827971826,-0.158450897035525,0.402630707984889
"P1CRC",203.912720932429,-246.802268293449,-0.0079556923453591,0.137875795320434
"P1CRC",56.4806773964784,-298.703227992471,-0.158450897035525,0.129488337491969
"P1CRC",171.848215069086,-274.371465028925,0.0402605826069049,0.13063213858871
"P1CRC",180.244244012746,-246.583699804109,0.254578846144285,0.244068500438187
"P1CRC",102.031782835156,-252.272800754547,0.291635757447738,0.505323298147931
"P1CRC",134.618905537179,-300.65910413907,-0.158450897035525,-0.255101397876998
"P1CRC",74.254611587307,-163.983006867913,-0.158450897035525,-0.463283437523905
"P1CRC",55.6263012893332,-231.623986771024,-0.158450897035525,-0.393687456620647
"P1CRC",99.0699563547646,-305.508508965152,-0.101998088766448,-0.201652412726822
